****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		468
SHIFT_UNITS		PPM
reference_frequency		2.97235e+08
chi_squared		3398.014
noise_STDEV_real		0.0258486
noise_STDEV_imag		0.0258486

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
62	{SNAAx}-0.775792	{LW} >0.000000 <50.000000	{aspartate_0}*0.796580 >0.000000	{PHNaa}+2.199092	{DT}	@{WL}	
63	{SNAAx}-0.821567	{LW} >0.000000 <50.000000	{aspartate_0}*0.902333 >0.000000	{PHNaa}-1.041443	{DT}	@{WL}	
64	{SNAAx}-0.834420	{LW} >0.000000 <50.000000	{aspartate_0}*0.885523 >0.000000	{PHNaa}+2.770168	{DT}	@{WL}	
65	{SNAAx}-1.862170	{LW} >0.000000 <50.000000	{aspartate_0}*1.022097 >0.000000	{PHNaa}+1.648770	{DT}	@{WL}	
66	{SNAAx}-1.875023	{LW} >0.000000 <50.000000	{aspartate_0}*0.684383 >0.000000	{PHNaa}-0.857005	{DT}	@{WL}	
67	{SNAAx}-1.892225	{LW} >0.000000 <50.000000	{aspartate_0}*0.836177 >0.000000	{PHNaa}-0.984474	{DT}	@{WL}	
68	{SNAAx}-1.905078	{LW} >0.000000 <50.000000	{aspartate_0}*0.991086 >0.000000	{PHNaa}+3.252547	{DT}	@{WL}	
;creatine_N(CH3)
69	{StCr}	{LW} >0.000000 <50.000000	{creatine_0} >0.000000	{PHCr}	{DT}	@{WL}	
;creatine_X
70	{StCr}-0.886000+crs	{LW} >0.000000 <50.000000	{creatine_1} >0.000000	{PHCr}-0.096038	{DT}	@{WL}	
;choline_N(CH3)3_a
71	{StCho}	{LW} >0.000000 <50.000000	{choline_0} >0.000000	{PHCho}	{DT}	@{WL}	
72	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.097929 >0.000000	{PHCho}+1.929756	{DT}	@{WL}	
73	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.106942 >0.000000	{PHCho}+0.139249	{DT}	@{WL}	
74	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.041969 >0.000000	{PHCho}-1.321901	{DT}	@{WL}	
75	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.097117 >0.000000	{PHCho}+3.830780	{DT}	@{WL}	
76	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.083811 >0.000000	{PHCho}-0.098474	{DT}	@{WL}	
77	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.093287 >0.000000	{PHCho}-0.651257	{DT}	@{WL}	
78	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.032402 >0.000000	{PHCho}+2.877609	{DT}	@{WL}	
79	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.023181 >0.000000	{PHCho}+4.314336	{DT}	@{WL}	
80	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.038050 >0.000000	{PHCho}+0.475247	{DT}	@{WL}	
81	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.065191 >0.000000	{PHCho}+1.690695	{DT}	@{WL}	
;choline_N(CH3)3_b
82	{StCho}+0.000000	{LW} >0.000000 <50.000000	{choline_0}*1.249159 >0.000000	{PHCho}-0.000000	{DT}	@{WL}	
83	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.026641 >0.000000	{PHCho}+4.599101	{DT}	@{WL}	
84	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.278971 >0.000000	{PHCho}+0.039797	{DT}	@{WL}	
85	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.020550 >0.000000	{PHCho}+3.653416	{DT}	@{WL}	
86	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.075971 >0.000000	{PHCho}+1.416128	{DT}	@{WL}	
87	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.194176 >0.000000	{PHCho}-0.213475	{DT}	@{WL}	
88	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.014221 >0.000000	{PHCho}-0.888163	{DT}	@{WL}	
89	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.041418 >0.000000	{PHCho}+2.260595	{DT}	@{WL}	
90	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.477812 >0.000000	{PHCho}-0.241091	{DT}	@{WL}	
91	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.503922 >0.000000	{PHCho}-0.045923	{DT}	@{WL}	
92	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.512879 >0.000000	{PHCho}-0.076633	{DT}	@{WL}	
93	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.184359 >0.000000	{PHCho}+0.384157	{DT}	@{WL}	
94	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.012338 >0.000000	{PHCho}+4.199920	{DT}	@{WL}	
95	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.011984 >0.000000	{PHCho}-1.358353	{DT}	@{WL}	
96	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.015449 >0.000000	{PHCho}+1.820850	{DT}	@{WL}	
97	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.003856 >0.000000	{PHCho}+2.841986	{DT}	@{WL}	
;choline_1-CH2_2-CH2
98	{StCho}-0.222206	{LW} >0.000000 <50.000000	{choline_0}*0.001230 >0.000000	{PHCho}+2.757529	{DT}	@{WL}	
99	{StCho}-0.300545	{LW} >0.000000 <50.000000	{choline_0}*0.234851 >0.000000	{PHCho}+1.899291	{DT}	@{WL}	
100	{StCho}-0.300325	{LW} >0.000000 <50.000000	{choline_0}*0.027291 >0.000000	{PHCho}+3.502393	{DT}	@{WL}	
101	{StCho}-0.300793	{LW} >0.000000 <50.000000	{choline_0}*0.007791 >0.000000	{PHCho}+4.668562	{DT}	@{WL}	
102	{StCho}-0.311372	{LW} >0.000000 <50.000000	{choline_0}*0.151289 >0.000000	{PHCho}+0.667987	{DT}	@{WL}	
103	{StCho}-0.311428	{LW} >0.000000 <50.000000	{choline_0}*0.021586 >0.000000	{PHCho}+2.925407	{DT}	@{WL}	
104	{StCho}-0.317441	{LW} >0.000000 <50.000000	{choline_0}*0.272134 >0.000000	{PHCho}-0.037134	{DT}	@{WL}	
105	{StCho}-0.324303	{LW} >0.000000 <50.000000	{choline_0}*0.126711 >0.000000	{PHCho}-0.800346	{DT}	@{WL}	
106	{StCho}-0.324260	{LW} >0.000000 <50.000000	{choline_0}*0.019438 >0.000000	{PHCho}+4.798720	{DT}	@{WL}	
107	{StCho}-0.324352	{LW} >0.000000 <50.000000	{choline_0}*0.023469 >0.000000	{PHCho}+2.497913	{DT}	@{WL}	
108	{StCho}-0.334676	{LW} >0.000000 <50.000000	{choline_0}*0.293391 >0.000000	{PHCho}+4.197964	{DT}	@{WL}	
109	{StCho}-0.334889	{LW} >0.000000 <50.000000	{choline_0}*0.008696 >0.000000	{PHCho}+1.352153	{DT}	@{WL}	
110	{StCho}-0.785071	{LW} >0.000000 <50.000000	{choline_0}*0.001764 >0.000000	{PHCho}+1.532746	{DT}	@{WL}	
111	{StCho}-0.845309	{LW} >0.000000 <50.000000	{choline_0}*0.138381 >0.000000	{PHCho}+1.972967	{DT}	@{WL}	
112	{StCho}-0.854134	{LW} >0.000000 <50.000000	{choline_0}*0.138468 >0.000000	{PHCho}+1.987356	{DT}	@{WL}	
113	{StCho}-0.855691	{LW} >0.000000 <50.000000	{choline_0}*0.063376 >0.000000	{PHCho}+0.725351	{DT}	@{WL}	
114	{StCho}-0.862657	{LW} >0.000000 <50.000000	{choline_0}*0.136966 >0.000000	{PHCho}-0.042601	{DT}	@{WL}	
115	{StCho}-0.862775	{LW} >0.000000 <50.000000	{choline_0}*0.005094 >0.000000	{PHCho}+3.476061	{DT}	@{WL}	
116	{StCho}-0.864521	{LW} >0.000000 <50.000000	{choline_0}*0.063204 >0.000000	{PHCho}+0.732450	{DT}	@{WL}	
117	{StCho}-0.868614	{LW} >0.000000 <50.000000	{choline_0}*0.061606 >0.000000	{PHCho}-0.771354	{DT}	@{WL}	
118	{StCho}-0.871376	{LW} >0.000000 <50.000000	{choline_0}*0.114627 >0.000000	{PHCho}-0.156563	{DT}	@{WL}	
119	{StCho}-0.873312	{LW} >0.000000 <50.000000	{choline_0}*0.011553 >0.000000	{PHCho}-1.387621	{DT}	@{WL}	
120	{StCho}-0.873413	{LW} >0.000000 <50.000000	{choline_0}*0.014608 >0.000000	{PHCho}+1.633217	{DT}	@{WL}	
121	{StCho}-0.877445	{LW} >0.000000 <50.000000	{choline_0}*0.061769 >0.000000	{PHCho}-0.776600	{DT}	@{WL}	
122	{StCho}-0.879451	{LW} >0.000000 <50.000000	{choline_0}*0.116894 >0.000000	{PHCho}+4.317761	{DT}	@{WL}	
123	{StCho}-0.879803	{LW} >0.000000 <50.000000	{choline_0}*0.023183 >0.000000	{PHCho}+2.131134	{DT}	@{WL}	
124	{StCho}-0.880735	{LW} >0.000000 <50.000000	{choline_0}*0.027735 >0.000000	{PHCho}-1.339435	{DT}	@{WL}	
125	{StCho}-0.886236	{LW} >0.000000 <50.000000	{choline_0}*0.010495 >0.000000	{PHCho}+1.766249	{DT}	@{WL}	
126	{StCho}-0.886337	{LW} >0.000000 <50.000000	{choline_0}*0.007852 >0.000000	{PHCho}+2.764089	{DT}	@{WL}	
127	{StCho}-0.888279	{LW} >0.000000 <50.000000	{choline_0}*0.117414 >0.000000	{PHCho}+4.309398	{DT}	@{WL}	
128	{StCho}-0.897006	{LW} >0.000000 <50.000000	{choline_0}*0.032746 >0.000000	{PHCho}+1.777028	{DT}	@{WL}	
;myoinositol
129	{SMyoX}	{LW} >0.000000 <50.000000	{myoinositol_0} >0.000000	{PHMyo}	{DT}	@{WL}	
130	{SMyoX}-0.009503	{LW} >0.000000 <50.000000	{myoinositol_0}*0.987571 >0.000000	{PHMyo}+5.959366	{DT}	@{WL}	
131	{SMyoX}-0.010702	{LW} >0.000000 <50.000000	{myoinositol_0}*0.892770 >0.000000	{PHMyo}+0.013584	{DT}	@{WL}	
132	{SMyoX}-0.042726	{LW} >0.000000 <50.000000	{myoinositol_0}*1.071143 >0.000000	{PHMyo}+2.177876	{DT}	@{WL}	
133	{SMyoX}-0.089366	{LW} >0.000000 <50.000000	{myoinositol_0}*128.966742 >0.000000	{PHMyo}+4.749292	{DT}	@{WL}	
134	{SMyoX}-0.090122	{LW} >0.000000 <50.000000	{myoinositol_0}*17.522159 >0.000000	{PHMyo}+3.967342	{DT}	@{WL}	
135	{SMyoX}-0.090984	{LW} >0.000000 <50.000000	{myoinositol_0}*31.299804 >0.000000	{PHMyo}+5.344373	{DT}	@{WL}	
136	{SMyoX}-0.118330	{LW} >0.000000 <50.000000	{myoinositol_0}*8.567272 >0.000000	{PHMyo}+3.386090	{DT}	@{WL}	
137	{SMyoX}-0.120606	{LW} >0.000000 <50.000000	{myoinositol_0}*57.454660 >0.000000	{PHMyo}+5.097431	{DT}	@{WL}	
138	{SMyoX}-0.120852	{LW} >0.000000 <50.000000	{myoinositol_0}*122.327699 >0.000000	{PHMyo}+1.397463	{DT}	@{WL}	
139	{SMyoX}-0.120846	{LW} >0.000000 <50.000000	{myoinositol_0}*3.701625 >0.000000	{PHMyo}+0.272497	{DT}	@{WL}	
140	{SMyoX}-0.121310	{LW} >0.000000 <50.000000	{myoinositol_0}*37.047990 >0.000000	{PHMyo}+3.328171	{DT}	@{WL}	
141	{SMyoX}-0.123219	{LW} >0.000000 <50.000000	{myoinositol_0}*17.926008 >0.000000	{PHMyo}+5.704072	{DT}	@{WL}	
142	{SMyoX}-0.151635	{LW} >0.000000 <50.000000	{myoinositol_0}*110.553034 >0.000000	{PHMyo}+5.926627	{DT}	@{WL}	
143	{SMyoX}-0.150882	{LW} >0.000000 <50.000000	{myoinositol_0}*14.644390 >0.000000	{PHMyo}+0.420201	{DT}	@{WL}	
144	{SMyoX}-0.152773	{LW} >0.000000 <50.000000	{myoinositol_0}*62.614714 >0.000000	{PHMyo}+4.230805	{DT}	@{WL}	
145	{SMyoX}-0.198781	{LW} >0.000000 <50.000000	{myoinositol_0}*1.987040 >0.000000	{PHMyo}+0.128589	{DT}	@{WL}	
146	{SMyoX}-0.200603	{LW} >0.000000 <50.000000	{myoinositol_0}*2.514192 >0.000000	{PHMyo}+0.271410	{DT}	@{WL}	
147	{SMyoX}-0.200824	{LW} >0.000000 <50.000000	{myoinositol_0}*2.347302 >0.000000	{PHMyo}+5.231016	{DT}	@{WL}	
148	{SMyoX}-0.209058	{LW} >0.000000 <50.000000	{myoinositol_0}*4.690959 >0.000000	{PHMyo}+6.060551	{DT}	@{WL}	
149	{SMyoX}-0.230601	{LW} >0.000000 <50.000000	{myoinositol_0}*2.878744 >0.000000	{PHMyo}+4.763050	{DT}	@{WL}	
150	{SMyoX}-0.231755	{LW} >0.000000 <50.000000	{myoinositol_0}*5.130069 >0.000000	{PHMyo}+3.177928	{DT}	@{WL}	
151	{SMyoX}-0.240078	{LW} >0.000000 <50.000000	{myoinositol_0}*2.725031 >0.000000	{PHMyo}+4.478233	{DT}	@{WL}	
152	{SMyoX}-0.240255	{LW} >0.000000 <50.000000	{myoinositol_0}*1.441199 >0.000000	{PHMyo}+2.756626	{DT}	@{WL}	
153	{SMyoX}-0.241771	{LW} >0.000000 <50.000000	{myoinositol_0}*1.576376 >0.000000	{PHMyo}+2.578113	{DT}	@{WL}	
154	{SMyoX}-0.349920	{LW} >0.000000 <50.000000	{myoinositol_0}*252.416311 >0.000000	{PHMyo}+2.907611	{DT}	@{WL}	
155	{SMyoX}-0.350891	{LW} >0.000000 <50.000000	{myoinositol_0}*174.063063 >0.000000	{PHMyo}+0.840118	{DT}	@{WL}	
156	{SMyoX}-0.359420	{LW} >0.000000 <50.000000	{myoinositol_0}*243.128751 >0.000000	{PHMyo}+2.174930	{DT}	@{WL}	
157	{SMyoX}-0.360583	{LW} >0.000000 <50.000000	{myoinositol_0}*221.539132 >0.000000	{PHMyo}+0.529480	{DT}	@{WL}	
158	{SMyoX}-0.384230	{LW} >0.000000 <50.000000	{myoinositol_0}*462.595070 >0.000000	{PHMyo}+0.524969	{DT}	@{WL}	
159	{SMyoX}-0.384134	{LW} >0.000000 <50.000000	{myoinositol_0}*13.873419 >0.000000	{PHMyo}+6.199529	{DT}	@{WL}	
160	{SMyoX}-0.393038	{LW} >0.000000 <50.000000	{myoinositol_0}*184.585030 >0.000000	{PHMyo}+4.684327	{DT}	@{WL}	
161	{SMyoX}-0.394100	{LW} >0.000000 <50.000000	{myoinositol_0}*325.444654 >0.000000	{PHMyo}+5.967328	{DT}	@{WL}	
162	{SMyoX}-0.438741	{LW} >0.000000 <50.000000	{myoinositol_0}*24.806989 >0.000000	{PHMyo}+4.444306	{DT}	@{WL}	
163	{SMyoX}-0.439543	{LW} >0.000000 <50.000000	{myoinositol_0}*134.688977 >0.000000	{PHMyo}+5.869184	{DT}	@{WL}	
164	{SMyoX}-0.439102	{LW} >0.000000 <50.000000	{myoinositol_0}*20.112604 >0.000000	{PHMyo}+3.054249	{DT}	@{WL}	
165	{SMyoX}-0.439487	{LW} >0.000000 <50.000000	{myoinositol_0}*16.478846 >0.000000	{PHMyo}+0.295323	{DT}	@{WL}	
166	{SMyoX}-0.470107	{LW} >0.000000 <50.000000	{myoinositol_0}*643.062704 >0.000000	{PHMyo}+0.878698	{DT}	@{WL}	
167	{SMyoX}-0.472827	{LW} >0.000000 <50.000000	{myoinositol_0}*517.485038 >0.000000	{PHMyo}+2.023106	{DT}	@{WL}	
168	{SMyoX}-0.503873	{LW} >0.000000 <50.000000	{myoinositol_0}*177.692028 >0.000000	{PHMyo}+0.609025	{DT}	@{WL}	
169	{SMyoX}-0.503583	{LW} >0.000000 <50.000000	{myoinositol_0}*149.726238 >0.000000	{PHMyo}+6.068447	{DT}	@{WL}	
170	{SMyoX}-0.897608	{LW} >0.000000 <50.000000	{myoinositol_0}*246.180283 >0.000000	{PHMyo}+2.175624	{DT}	@{WL}	
171	{SMyoX}-0.907217	{LW} >0.000000 <50.000000	{myoinositol_0}*484.246458 >0.000000	{PHMyo}+1.424332	{DT}	@{WL}	
172	{SMyoX}-0.916835	{LW} >0.000000 <50.000000	{myoinositol_0}*237.652865 >0.000000	{PHMyo}+0.706092	{DT}	@{WL}	
;alanine
173	{SMyoX}+1.692198	{LW} >0.000000 <50.000000	{alanine_0} >0.000000	{PHNaa}+1.091132	{DT}	@{WL}	
174	{SMyoX}+1.667852	{LW} >0.000000 <50.000000	{alanine_0}*0.353061 >0.000000	{PHNaa}-1.413429	{DT}	@{WL}	
175	{SMyoX}-0.591617	{LW} >0.000000 <50.000000	{alanine_0}*0.196378 >0.000000	{PHNaa}+3.032992	{DT}	@{WL}	
176	{SMyoX}-0.615954	{LW} >0.000000 <50.000000	{alanine_0}*0.576972 >0.000000	{PHNaa}+0.511828	{DT}	@{WL}	
177	{SMyoX}-0.640284	{LW} >0.000000 <50.000000	{alanine_0}*0.562291 >0.000000	{PHNaa}-2.116905	{DT}	@{WL}	
178	{SMyoX}-0.664634	{LW} >0.000000 <50.000000	{alanine_0}*0.195482 >0.000000	{PHNaa}+1.634128	{DT}	@{WL}	
;d-glucose-alpha
179	{SMyoX}-0.171731	{LW} >0.000000 <50.000000	{d-glucose-alpha_0} >0.000000	{PHNaa}+3.575678	{DT}	@{WL}	
180	{SMyoX}-0.202969	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*0.845869 >0.000000	{PHNaa}-0.038928	{DT}	@{WL}	
181	{SMyoX}-0.205444	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*3.394872 >0.000000	{PHNaa}+3.449695	{DT}	@{WL}	
182	{SMyoX}-0.214848	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*37.221973 >0.000000	{PHNaa}+2.768217	{DT}	@{WL}	
183	{SMyoX}-0.217128	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*5.761416 >0.000000	{PHNaa}+2.331798	{DT}	@{WL}	
184	{SMyoX}-0.236722	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*2.105729 >0.000000	{PHNaa}+0.109417	{DT}	@{WL}	
185	{SMyoX}-0.246622	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*54.816481 >0.000000	{PHNaa}-0.822532	{DT}	@{WL}	
186	{SMyoX}-0.248345	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*4.850147 >0.000000	{PHNaa}-2.187832	{DT}	@{WL}	
187	{SMyoX}-0.248588	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.236741 >0.000000	{PHNaa}+3.939954	{DT}	@{WL}	
188	{SMyoX}-0.257178	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*3.455298 >0.000000	{PHNaa}-1.671675	{DT}	@{WL}	
189	{SMyoX}-0.278352	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*37.020171 >0.000000	{PHNaa}+2.254588	{DT}	@{WL}	
190	{SMyoX}-0.279491	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*0.105099 >0.000000	{PHNaa}+1.346514	{DT}	@{WL}	
191	{SMyoX}-0.288666	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*3.460419 >0.000000	{PHNaa}+1.118472	{DT}	@{WL}	
192	{SMyoX}-0.290598	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.167178 >0.000000	{PHNaa}-1.656773	{DT}	@{WL}	
193	{SMyoX}-0.322090	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.215887 >0.000000	{PHNaa}+1.191343	{DT}	@{WL}	
194	{SMyoX}-0.348261	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*24.128743 >0.000000	{PHNaa}+1.387138	{DT}	@{WL}	
195	{SMyoX}-0.348582	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*5.611068 >0.000000	{PHNaa}+0.210199	{DT}	@{WL}	
196	{SMyoX}-0.361076	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*43.099940 >0.000000	{PHNaa}-0.081195	{DT}	@{WL}	
197	{SMyoX}-0.380659	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*75.834294 >0.000000	{PHNaa}-1.947923	{DT}	@{WL}	
198	{SMyoX}-0.393333	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*66.817057 >0.000000	{PHNaa}+3.130101	{DT}	@{WL}	
199	{SMyoX}-0.452568	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*0.101724 >0.000000	{PHNaa}+0.030448	{DT}	@{WL}	
200	{SMyoX}-0.521829	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*60.082329 >0.000000	{PHNaa}+2.806768	{DT}	@{WL}	
201	{SMyoX}-0.553499	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*123.969973 >0.000000	{PHNaa}-0.805012	{DT}	@{WL}	
202	{SMyoX}-0.563390	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*15.454040 >0.000000	{PHNaa}+0.337154	{DT}	@{WL}	
203	{SMyoX}-0.565926	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*13.244398 >0.000000	{PHNaa}+0.022434	{DT}	@{WL}	
204	{SMyoX}-0.575085	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*9.967189 >0.000000	{PHNaa}-0.282401	{DT}	@{WL}	
205	{SMyoX}-0.585374	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*23.133160 >0.000000	{PHNaa}+2.653438	{DT}	@{WL}	
206	{SMyoX}-0.585740	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*57.309846 >0.000000	{PHNaa}-0.735935	{DT}	@{WL}	
207	{SMyoX}-0.586276	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.125643 >0.000000	{PHNaa}+0.595306	{DT}	@{WL}	
208	{SMyoX}-0.605373	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*27.066832 >0.000000	{PHNaa}-0.650575	{DT}	@{WL}	
209	{SMyoX}-0.606511	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*10.073640 >0.000000	{PHNaa}-1.758109	{DT}	@{WL}	
210	{SMyoX}-0.615818	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*2.935526 >0.000000	{PHNaa}-1.410824	{DT}	@{WL}	
211	{SMyoX}-0.626434	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*29.008212 >0.000000	{PHNaa}-1.091965	{DT}	@{WL}	
212	{SMyoX}-0.627509	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*17.386474 >0.000000	{PHNaa}+0.675607	{DT}	@{WL}	
213	{SMyoX}-0.649363	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*8.895729 >0.000000	{PHNaa}+3.200983	{DT}	@{WL}	
214	{SMyoX}-0.653661	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*23.066499 >0.000000	{PHNaa}+0.594988	{DT}	@{WL}	
215	{SMyoX}-0.660366	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*29.020009 >0.000000	{PHNaa}-0.793045	{DT}	@{WL}	
216	{SMyoX}-0.664128	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*41.158725 >0.000000	{PHNaa}+0.306654	{DT}	@{WL}	
217	{SMyoX}-0.666384	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*24.816959 >0.000000	{PHNaa}-1.070265	{DT}	@{WL}	
218	{SMyoX}-0.671556	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*27.611428 >0.000000	{PHNaa}+0.327093	{DT}	@{WL}	
219	{SMyoX}-0.675824	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*6.349647 >0.000000	{PHNaa}+0.520153	{DT}	@{WL}	
220	{SMyoX}-0.681466	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*44.605169 >0.000000	{PHNaa}-1.948262	{DT}	@{WL}	
221	{SMyoX}-0.686604	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*34.508095 >0.000000	{PHNaa}-2.194600	{DT}	@{WL}	
222	{SMyoX}-0.701387	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*23.568046 >0.000000	{PHNaa}+3.695112	{DT}	@{WL}	
223	{SMyoX}-0.701816	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*49.342243 >0.000000	{PHNaa}-1.064581	{DT}	@{WL}	
224	{SMyoX}-0.706611	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*46.332742 >0.000000	{PHNaa}-1.641434	{DT}	@{WL}	
225	{SMyoX}-0.706463	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.505924 >0.000000	{PHNaa}+2.378577	{DT}	@{WL}	
226	{SMyoX}-0.706597	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.366820 >0.000000	{PHNaa}-0.297308	{DT}	@{WL}	
227	{SMyoX}-0.750121	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.377945 >0.000000	{PHNaa}-2.173723	{DT}	@{WL}	
;glycine
228	{SMyoX}-0.401333	{LW} >0.000000 <50.000000	{glycine_0} >0.000000	{PHNaa}-0.810298	{DT}	@{WL}	
;peth
229	{SMyoX}+0.029939	{LW} >0.000000 <50.000000	{peth_0} >0.000000	{PHNaa}+1.523804	{DT}	@{WL}	
230	{SMyoX}-0.052232	{LW} >0.000000 <50.000000	{peth_0}*743.020667 >0.000000	{PHNaa}+1.112418	{DT}	@{WL}	
231	{SMyoX}-0.052405	{LW} >0.000000 <50.000000	{peth_0}*26.259268 >0.000000	{PHNaa}+2.277920	{DT}	@{WL}	
232	{SMyoX}-0.062757	{LW} >0.000000 <50.000000	{peth_0}*369.587060 >0.000000	{PHNaa}-0.039485	{DT}	@{WL}	
233	{SMyoX}-0.062492	{LW} >0.000000 <50.000000	{peth_0}*7.343481 >0.000000	{PHNaa}-1.796876	{DT}	@{WL}	
234	{SMyoX}-0.062995	{LW} >0.000000 <50.000000	{peth_0}*26.666276 >0.000000	{PHNaa}+1.216089	{DT}	@{WL}	
235	{SMyoX}-0.068928	{LW} >0.000000 <50.000000	{peth_0}*755.198065 >0.000000	{PHNaa}-0.822809	{DT}	@{WL}	
236	{SMyoX}-0.069412	{LW} >0.000000 <50.000000	{peth_0}*24.357112 >0.000000	{PHNaa}+0.736156	{DT}	@{WL}	
237	{SMyoX}-0.075552	{LW} >0.000000 <50.000000	{peth_0}*26.731174 >0.000000	{PHNaa}+1.079778	{DT}	@{WL}	
238	{SMyoX}-0.075812	{LW} >0.000000 <50.000000	{peth_0}*403.998533 >0.000000	{PHNaa}-1.518017	{DT}	@{WL}	
239	{SMyoX}-0.085999	{LW} >0.000000 <50.000000	{peth_0}*777.132598 >0.000000	{PHNaa}+3.687604	{DT}	@{WL}	
240	{SMyoX}-0.085862	{LW} >0.000000 <50.000000	{peth_0}*13.574168 >0.000000	{PHNaa}+1.298089	{DT}	@{WL}	
241	{SMyoX}-0.086148	{LW} >0.000000 <50.000000	{peth_0}*24.676398 >0.000000	{PHNaa}-0.197988	{DT}	@{WL}	
242	{SMyoX}-0.167871	{LW} >0.000000 <50.000000	{peth_0}*1.158361 >0.000000	{PHNaa}-0.066706	{DT}	@{WL}	
243	{SMyoX}-0.799301	{LW} >0.000000 <50.000000	{peth_0}*154.081802 >0.000000	{PHNaa}+1.086852	{DT}	@{WL}	
