****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		579
SHIFT_UNITS		PPM
reference_frequency		4.0017e+08
chi_squared		13123.99
noise_STDEV_real		0.003811937
noise_STDEV_imag		0.003811937

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
169	{StCho}-0.463923	{LW} >0.000000 <50.000000	{gpc_0}*12.279651 >0.000000	{PHNaa}-1.237582	{DT}	@{WL}	
170	{StCho}-0.471780	{LW} >0.000000 <50.000000	{gpc_0}*105.353252 >0.000000	{PHNaa}+0.255751	{DT}	@{WL}	
171	{StCho}-0.475103	{LW} >0.000000 <50.000000	{gpc_0}*200.528687 >0.000000	{PHNaa}+0.057462	{DT}	@{WL}	
172	{StCho}-0.474836	{LW} >0.000000 <50.000000	{gpc_0}*7.374696 >0.000000	{PHNaa}+3.601869	{DT}	@{WL}	
173	{StCho}-0.475372	{LW} >0.000000 <50.000000	{gpc_0}*9.573957 >0.000000	{PHNaa}+1.552285	{DT}	@{WL}	
174	{StCho}-0.478777	{LW} >0.000000 <50.000000	{gpc_0}*106.927763 >0.000000	{PHNaa}-0.154825	{DT}	@{WL}	
175	{StCho}-0.478775	{LW} >0.000000 <50.000000	{gpc_0}*4.969305 >0.000000	{PHNaa}+3.006444	{DT}	@{WL}	
176	{StCho}-0.486431	{LW} >0.000000 <50.000000	{gpc_0}*222.128721 >0.000000	{PHNaa}-0.548213	{DT}	@{WL}	
177	{StCho}-0.486518	{LW} >0.000000 <50.000000	{gpc_0}*9.837536 >0.000000	{PHNaa}+0.388521	{DT}	@{WL}	
178	{StCho}-0.521943	{LW} >0.000000 <50.000000	{gpc_0}*0.419205 >0.000000	{PHNaa}+0.818005	{DT}	@{WL}	
179	{StCho}-1.082510	{LW} >0.000000 <50.000000	{gpc_0}*0.365980 >0.000000	{PHNaa}-1.007662	{DT}	@{WL}	
180	{StCho}-1.102953	{LW} >0.000000 <50.000000	{gpc_0}*42.944042 >0.000000	{PHNaa}+0.712738	{DT}	@{WL}	
181	{StCho}-1.109943	{LW} >0.000000 <50.000000	{gpc_0}*63.772369 >0.000000	{PHNaa}+0.573906	{DT}	@{WL}	
182	{StCho}-1.114285	{LW} >0.000000 <50.000000	{gpc_0}*40.145309 >0.000000	{PHNaa}+0.093075	{DT}	@{WL}	
183	{StCho}-1.116855	{LW} >0.000000 <50.000000	{gpc_0}*84.202189 >0.000000	{PHNaa}+0.409259	{DT}	@{WL}	
184	{StCho}-1.118024	{LW} >0.000000 <50.000000	{gpc_0}*18.722828 >0.000000	{PHNaa}+2.444893	{DT}	@{WL}	
185	{StCho}-1.120952	{LW} >0.000000 <50.000000	{gpc_0}*40.126986 >0.000000	{PHNaa}+0.094329	{DT}	@{WL}	
186	{StCho}-1.124469	{LW} >0.000000 <50.000000	{gpc_0}*88.806851 >0.000000	{PHNaa}+0.418742	{DT}	@{WL}	
187	{StCho}-1.125466	{LW} >0.000000 <50.000000	{gpc_0}*46.215633 >0.000000	{PHNaa}-0.539019	{DT}	@{WL}	
188	{StCho}-1.127625	{LW} >0.000000 <50.000000	{gpc_0}*40.111730 >0.000000	{PHNaa}+0.095568	{DT}	@{WL}	
189	{StCho}-1.129408	{LW} >0.000000 <50.000000	{gpc_0}*15.181317 >0.000000	{PHNaa}+1.218159	{DT}	@{WL}	
190	{StCho}-1.131596	{LW} >0.000000 <50.000000	{gpc_0}*91.478193 >0.000000	{PHNaa}+0.379212	{DT}	@{WL}	
191	{StCho}-1.132237	{LW} >0.000000 <50.000000	{gpc_0}*68.646641 >0.000000	{PHNaa}-0.231709	{DT}	@{WL}	
192	{StCho}-1.132672	{LW} >0.000000 <50.000000	{gpc_0}*6.873155 >0.000000	{PHNaa}+2.561688	{DT}	@{WL}	
193	{StCho}-1.136015	{LW} >0.000000 <50.000000	{gpc_0}*40.096129 >0.000000	{PHNaa}+0.097093	{DT}	@{WL}	
194	{StCho}-1.138980	{LW} >0.000000 <50.000000	{gpc_0}*81.828429 >0.000000	{PHNaa}-0.223513	{DT}	@{WL}	
195	{StCho}-1.140412	{LW} >0.000000 <50.000000	{gpc_0}*6.603593 >0.000000	{PHNaa}+3.122471	{DT}	@{WL}	
196	{StCho}-1.140594	{LW} >0.000000 <50.000000	{gpc_0}*1.942275 >0.000000	{PHNaa}-0.392932	{DT}	@{WL}	
197	{StCho}-1.142688	{LW} >0.000000 <50.000000	{gpc_0}*40.086978 >0.000000	{PHNaa}+0.098278	{DT}	@{WL}	
198	{StCho}-1.146782	{LW} >0.000000 <50.000000	{gpc_0}*61.037698 >0.000000	{PHNaa}-0.398720	{DT}	@{WL}	
199	{StCho}-1.153843	{LW} >0.000000 <50.000000	{gpc_0}*40.600438 >0.000000	{PHNaa}-0.546302	{DT}	@{WL}	
200	{StCho}-1.176186	{LW} >0.000000 <50.000000	{gpc_0}*0.984236 >0.000000	{PHNaa}+2.994266	{DT}	@{WL}	
;gpc_N(CH3)3_a
201	{StCho}-0.026950	{LW} >0.000000 <50.000000	{gpc_0}*697.568479 >0.000000	{PHNaa}+0.059436	{DT}	@{WL}	
202	{StCho}-0.029076	{LW} >0.000000 <50.000000	{gpc_0}*99.286669 >0.000000	{PHNaa}+3.505713	{DT}	@{WL}	
203	{StCho}-0.028930	{LW} >0.000000 <50.000000	{gpc_0}*47.344123 >0.000000	{PHNaa}-1.063382	{DT}	@{WL}	
204	{StCho}-0.028610	{LW} >0.000000 <50.000000	{gpc_0}*127.662018 >0.000000	{PHNaa}+2.040372	{DT}	@{WL}	
205	{StCho}-0.029450	{LW} >0.000000 <50.000000	{gpc_0}*71.244977 >0.000000	{PHNaa}+4.097332	{DT}	@{WL}	
206	{StCho}-0.029324	{LW} >0.000000 <50.000000	{gpc_0}*133.387604 >0.000000	{PHNaa}+0.128324	{DT}	@{WL}	
207	{StCho}-0.029722	{LW} >0.000000 <50.000000	{gpc_0}*44.950498 >0.000000	{PHNaa}+1.065411	{DT}	@{WL}	
;gpc_N(CH3)3_b
208	{StCho}-0.027154	{LW} >0.000000 <50.000000	{gpc_0}*1027.718082 >0.000000	{PHNaa}+0.048408	{DT}	@{WL}	
209	{StCho}-0.029330	{LW} >0.000000 <50.000000	{gpc_0}*516.519210 >0.000000	{PHNaa}-0.105538	{DT}	@{WL}	
210	{StCho}-0.028696	{LW} >0.000000 <50.000000	{gpc_0}*82.138606 >0.000000	{PHNaa}+2.807917	{DT}	@{WL}	
211	{StCho}-0.029307	{LW} >0.000000 <50.000000	{gpc_0}*580.847570 >0.000000	{PHNaa}+0.140148	{DT}	@{WL}	
212	{StCho}-0.028472	{LW} >0.000000 <50.000000	{gpc_0}*66.242795 >0.000000	{PHNaa}+3.211486	{DT}	@{WL}	
213	{StCho}-0.029588	{LW} >0.000000 <50.000000	{gpc_0}*390.324058 >0.000000	{PHNaa}+0.345485	{DT}	@{WL}	
214	{StCho}-0.029717	{LW} >0.000000 <50.000000	{gpc_0}*311.834554 >0.000000	{PHNaa}-0.054950	{DT}	@{WL}	
215	{StCho}-0.029721	{LW} >0.000000 <50.000000	{gpc_0}*1.209996 >0.000000	{PHNaa}+1.811355	{DT}	@{WL}	
216	{StCho}-0.029721	{LW} >0.000000 <50.000000	{gpc_0}*6.630464 >0.000000	{PHNaa}+4.137371	{DT}	@{WL}	
;gpc_glycerol
217	{StCho}-0.370885	{LW} >0.000000 <50.000000	{gpc_0}*0.666073 >0.000000	{PHNaa}+0.011078	{DT}	@{WL}	
218	{StCho}-0.377417	{LW} >0.000000 <50.000000	{gpc_0}*0.803330 >0.000000	{PHNaa}+4.338014	{DT}	@{WL}	
219	{StCho}-0.380486	{LW} >0.000000 <50.000000	{gpc_0}*0.984370 >0.000000	{PHNaa}+0.324965	{DT}	@{WL}	
220	{StCho}-0.391156	{LW} >0.000000 <50.000000	{gpc_0}*24.694665 >0.000000	{PHNaa}+0.145910	{DT}	@{WL}	
221	{StCho}-0.391013	{LW} >0.000000 <50.000000	{gpc_0}*8.415604 >0.000000	{PHNaa}+1.590252	{DT}	@{WL}	
222	{StCho}-0.390767	{LW} >0.000000 <50.000000	{gpc_0}*4.059630 >0.000000	{PHNaa}+2.883177	{DT}	@{WL}	
223	{StCho}-0.394275	{LW} >0.000000 <50.000000	{gpc_0}*2.166427 >0.000000	{PHNaa}+1.018186	{DT}	@{WL}	
224	{StCho}-0.394798	{LW} >0.000000 <50.000000	{gpc_0}*7.550425 >0.000000	{PHNaa}+0.055152	{DT}	@{WL}	
225	{StCho}-0.398040	{LW} >0.000000 <50.000000	{gpc_0}*0.914826 >0.000000	{PHNaa}+3.276192	{DT}	@{WL}	
226	{StCho}-0.401122	{LW} >0.000000 <50.000000	{gpc_0}*7.737796 >0.000000	{PHNaa}-0.062741	{DT}	@{WL}	
227	{StCho}-0.401506	{LW} >0.000000 <50.000000	{gpc_0}*1.763194 >0.000000	{PHNaa}+2.146991	{DT}	@{WL}	
228	{StCho}-0.404736	{LW} >0.000000 <50.000000	{gpc_0}*33.929236 >0.000000	{PHNaa}-0.181231	{DT}	@{WL}	
229	{StCho}-0.403938	{LW} >0.000000 <50.000000	{gpc_0}*1.174723 >0.000000	{PHNaa}+2.492001	{DT}	@{WL}	
230	{StCho}-0.404960	{LW} >0.000000 <50.000000	{gpc_0}*2.836243 >0.000000	{PHNaa}+4.015279	{DT}	@{WL}	
231	{StCho}-0.410705	{LW} >0.000000 <50.000000	{gpc_0}*0.662152 >0.000000	{PHNaa}+0.411726	{DT}	@{WL}	
232	{StCho}-0.412387	{LW} >0.000000 <50.000000	{gpc_0}*1.275840 >0.000000	{PHNaa}+0.467065	{DT}	@{WL}	
233	{StCho}-0.415434	{LW} >0.000000 <50.000000	{gpc_0}*1.377227 >0.000000	{PHNaa}-0.509963	{DT}	@{WL}	
234	{StCho}-0.416757	{LW} >0.000000 <50.000000	{gpc_0}*2.848835 >0.000000	{PHNaa}+4.598838	{DT}	@{WL}	
235	{StCho}-0.418363	{LW} >0.000000 <50.000000	{gpc_0}*0.851335 >0.000000	{PHNaa}+3.389214	{DT}	@{WL}	
236	{StCho}-0.425084	{LW} >0.000000 <50.000000	{gpc_0}*0.662988 >0.000000	{PHNaa}+1.496179	{DT}	@{WL}	
237	{StCho}-0.427656	{LW} >0.000000 <50.000000	{gpc_0}*51.507497 >0.000000	{PHNaa}+0.084030	{DT}	@{WL}	
238	{StCho}-0.427673	{LW} >0.000000 <50.000000	{gpc_0}*5.150878 >0.000000	{PHNaa}+2.041136	{DT}	@{WL}	
239	{StCho}-0.428438	{LW} >0.000000 <50.000000	{gpc_0}*4.728230 >0.000000	{PHNaa}+4.624193	{DT}	@{WL}	
240	{StCho}-0.429803	{LW} >0.000000 <50.000000	{gpc_0}*42.394812 >0.000000	{PHNaa}+0.076640	{DT}	@{WL}	
241	{StCho}-0.434423	{LW} >0.000000 <50.000000	{gpc_0}*3.156922 >0.000000	{PHNaa}+2.524843	{DT}	@{WL}	
242	{StCho}-0.435198	{LW} >0.000000 <50.000000	{gpc_0}*7.466700 >0.000000	{PHNaa}+0.576065	{DT}	@{WL}	
243	{StCho}-0.439900	{LW} >0.000000 <50.000000	{gpc_0}*41.958142 >0.000000	{PHNaa}-0.101884	{DT}	@{WL}	
244	{StCho}-0.441437	{LW} >0.000000 <50.000000	{gpc_0}*10.284001 >0.000000	{PHNaa}+4.027905	{DT}	@{WL}	
245	{StCho}-0.441950	{LW} >0.000000 <50.000000	{gpc_0}*19.743032 >0.000000	{PHNaa}+1.930093	{DT}	@{WL}	
246	{StCho}-0.441954	{LW} >0.000000 <50.000000	{gpc_0}*44.342441 >0.000000	{PHNaa}-0.166421	{DT}	@{WL}	
247	{StCho}-0.452864	{LW} >0.000000 <50.000000	{gpc_0}*1.950471 >0.000000	{PHNaa}-0.675116	{DT}	@{WL}	
248	{StCho}-0.453553	{LW} >0.000000 <50.000000	{gpc_0}*1.798668 >0.000000	{PHNaa}+4.113537	{DT}	@{WL}	
249	{StCho}-0.457220	{LW} >0.000000 <50.000000	{gpc_0}*1.365514 >0.000000	{PHNaa}-0.602509	{DT}	@{WL}	
250	{StCho}-0.458033	{LW} >0.000000 <50.000000	{gpc_0}*1.742594 >0.000000	{PHNaa}+0.413406	{DT}	@{WL}	
251	{StCho}-0.459082	{LW} >0.000000 <50.000000	{gpc_0}*0.704727 >0.000000	{PHNaa}-0.681511	{DT}	@{WL}	
252	{StCho}-0.469081	{LW} >0.000000 <50.000000	{gpc_0}*62.841070 >0.000000	{PHNaa}+0.219670	{DT}	@{WL}	
253	{StCho}-0.468804	{LW} >0.000000 <50.000000	{gpc_0}*13.735182 >0.000000	{PHNaa}+4.106010	{DT}	@{WL}	
254	{StCho}-0.469879	{LW} >0.000000 <50.000000	{gpc_0}*4.604681 >0.000000	{PHNaa}+1.959567	{DT}	@{WL}	
255	{StCho}-0.471219	{LW} >0.000000 <50.000000	{gpc_0}*5.504253 >0.000000	{PHNaa}+1.038159	{DT}	@{WL}	
256	{StCho}-0.472346	{LW} >0.000000 <50.000000	{gpc_0}*19.774194 >0.000000	{PHNaa}+0.136401	{DT}	@{WL}	
257	{StCho}-0.476628	{LW} >0.000000 <50.000000	{gpc_0}*20.275218 >0.000000	{PHNaa}+0.079949	{DT}	@{WL}	
258	{StCho}-0.477642	{LW} >0.000000 <50.000000	{gpc_0}*6.737949 >0.000000	{PHNaa}+4.411157	{DT}	@{WL}	
259	{StCho}-0.479742	{LW} >0.000000 <50.000000	{gpc_0}*76.756639 >0.000000	{PHNaa}-0.074547	{DT}	@{WL}	
260	{StCho}-0.480028	{LW} >0.000000 <50.000000	{gpc_0}*8.007702 >0.000000	{PHNaa}+1.674660	{DT}	@{WL}	
261	{StCho}-0.480140	{LW} >0.000000 <50.000000	{gpc_0}*3.480094 >0.000000	{PHNaa}+4.021627	{DT}	@{WL}	
262	{StCho}-0.490940	{LW} >0.000000 <50.000000	{gpc_0}*2.495727 >0.000000	{PHNaa}-0.323544	{DT}	@{WL}	
263	{StCho}-0.493702	{LW} >0.000000 <50.000000	{gpc_0}*1.345336 >0.000000	{PHNaa}+2.085628	{DT}	@{WL}	
264	{StCho}-0.495308	{LW} >0.000000 <50.000000	{gpc_0}*0.774950 >0.000000	{PHNaa}+1.591114	{DT}	@{WL}	
265	{StCho}-0.500277	{LW} >0.000000 <50.000000	{gpc_0}*1.738883 >0.000000	{PHNaa}+4.470547	{DT}	@{WL}	
266	{StCho}-0.506092	{LW} >0.000000 <50.000000	{gpc_0}*23.898388 >0.000000	{PHNaa}+0.178599	{DT}	@{WL}	
267	{StCho}-0.505926	{LW} >0.000000 <50.000000	{gpc_0}*8.075593 >0.000000	{PHNaa}+4.327637	{DT}	@{WL}	
268	{StCho}-0.508007	{LW} >0.000000 <50.000000	{gpc_0}*8.063298 >0.000000	{PHNaa}+0.134943	{DT}	@{WL}	
269	{StCho}-0.510559	{LW} >0.000000 <50.000000	{gpc_0}*6.605254 >0.000000	{PHNaa}+4.691502	{DT}	@{WL}	
270	{StCho}-0.512143	{LW} >0.000000 <50.000000	{gpc_0}*2.967987 >0.000000	{PHNaa}+0.877123	{DT}	@{WL}	
271	{StCho}-0.516345	{LW} >0.000000 <50.000000	{gpc_0}*46.920191 >0.000000	{PHNaa}+0.176949	{DT}	@{WL}	
272	{StCho}-0.529000	{LW} >0.000000 <50.000000	{gpc_0}*1.182326 >0.000000	{PHNaa}-0.163076	{DT}	@{WL}	
273	{StCho}-0.532614	{LW} >0.000000 <50.000000	{gpc_0}*0.564888 >0.000000	{PHNaa}-0.332544	{DT}	@{WL}	
274	{StCho}-0.631391	{LW} >0.000000 <50.000000	{gpc_0}*0.650500 >0.000000	{PHNaa}+0.011736	{DT}	@{WL}	
275	{StCho}-0.632691	{LW} >0.000000 <50.000000	{gpc_0}*0.682554 >0.000000	{PHNaa}+1.184692	{DT}	@{WL}	
276	{StCho}-0.633923	{LW} >0.000000 <50.000000	{gpc_0}*0.891383 >0.000000	{PHNaa}+0.002356	{DT}	@{WL}	
277	{StCho}-0.641722	{LW} >0.000000 <50.000000	{gpc_0}*2.823579 >0.000000	{PHNaa}+0.055990	{DT}	@{WL}	
278	{StCho}-0.645862	{LW} >0.000000 <50.000000	{gpc_0}*0.666640 >0.000000	{PHNaa}+2.059751	{DT}	@{WL}	
279	{StCho}-0.651795	{LW} >0.000000 <50.000000	{gpc_0}*22.580269 >0.000000	{PHNaa}+0.011780	{DT}	@{WL}	
280	{StCho}-0.656034	{LW} >0.000000 <50.000000	{gpc_0}*5.490718 >0.000000	{PHNaa}+0.056873	{DT}	@{WL}	
281	{StCho}-0.663629	{LW} >0.000000 <50.000000	{gpc_0}*44.858310 >0.000000	{PHNaa}+0.046667	{DT}	@{WL}	
282	{StCho}-0.665173	{LW} >0.000000 <50.000000	{gpc_0}*3.356516 >0.000000	{PHNaa}-1.121616	{DT}	@{WL}	
283	{StCho}-0.666668	{LW} >0.000000 <50.000000	{gpc_0}*6.353410 >0.000000	{PHNaa}+3.947869	{DT}	@{WL}	
284	{StCho}-0.665938	{LW} >0.000000 <50.000000	{gpc_0}*1.589423 >0.000000	{PHNaa}+0.539424	{DT}	@{WL}	
285	{StCho}-0.678621	{LW} >0.000000 <50.000000	{gpc_0}*15.351908 >0.000000	{PHNaa}+3.046867	{DT}	@{WL}	
286	{StCho}-0.678559	{LW} >0.000000 <50.000000	{gpc_0}*5.685913 >0.000000	{PHNaa}-0.293703	{DT}	@{WL}	
287	{StCho}-0.681284	{LW} >0.000000 <50.000000	{gpc_0}*4.256949 >0.000000	{PHNaa}-0.289041	{DT}	@{WL}	
288	{StCho}-0.684211	{LW} >0.000000 <50.000000	{gpc_0}*32.370968 >0.000000	{PHNaa}+0.008684	{DT}	@{WL}	
289	{StCho}-0.688578	{LW} >0.000000 <50.000000	{gpc_0}*0.638872 >0.000000	{PHNaa}+1.085958	{DT}	@{WL}	
290	{StCho}-0.693472	{LW} >0.000000 <50.000000	{gpc_0}*39.612134 >0.000000	{PHNaa}+0.094521	{DT}	@{WL}	
291	{StCho}-0.695034	{LW} >0.000000 <50.000000	{gpc_0}*3.892218 >0.000000	{PHNaa}+2.318527	{DT}	@{WL}	
292	{StCho}-0.695169	{LW} >0.000000 <50.000000	{gpc_0}*45.847010 >0.000000	{PHNaa}+0.013735	{DT}	@{WL}	
293	{StCho}-0.699213	{LW} >0.000000 <50.000000	{gpc_0}*31.695230 >0.000000	{PHNaa}+0.227408	{DT}	@{WL}	
294	{StCho}-0.701778	{LW} >0.000000 <50.000000	{gpc_0}*8.634266 >0.000000	{PHNaa}-0.007452	{DT}	@{WL}	
295	{StCho}-0.706252	{LW} >0.000000 <50.000000	{gpc_0}*36.001468 >0.000000	{PHNaa}+0.177973	{DT}	@{WL}	
296	{StCho}-0.706749	{LW} >0.000000 <50.000000	{gpc_0}*8.458204 >0.000000	{PHNaa}+3.375817	{DT}	@{WL}	
297	{StCho}-0.708102	{LW} >0.000000 <50.000000	{gpc_0}*37.005128 >0.000000	{PHNaa}+0.139572	{DT}	@{WL}	
298	{StCho}-0.709472	{LW} >0.000000 <50.000000	{gpc_0}*20.535039 >0.000000	{PHNaa}+2.624426	{DT}	@{WL}	
299	{StCho}-0.710872	{LW} >0.000000 <50.000000	{gpc_0}*26.429612 >0.000000	{PHNaa}+0.039417	{DT}	@{WL}	
300	{StCho}-0.711891	{LW} >0.000000 <50.000000	{gpc_0}*18.482735 >0.000000	{PHNaa}+4.597033	{DT}	@{WL}	
301	{StCho}-0.713762	{LW} >0.000000 <50.000000	{gpc_0}*27.443449 >0.000000	{PHNaa}+0.250448	{DT}	@{WL}	
302	{StCho}-0.716595	{LW} >0.000000 <50.000000	{gpc_0}*30.038339 >0.000000	{PHNaa}+0.134861	{DT}	@{WL}	
303	{StCho}-0.718365	{LW} >0.000000 <50.000000	{gpc_0}*23.970265 >0.000000	{PHNaa}+0.311729	{DT}	@{WL}	
304	{StCho}-0.719198	{LW} >0.000000 <50.000000	{gpc_0}*6.452411 >0.000000	{PHNaa}+4.235103	{DT}	@{WL}	
305	{StCho}-0.720643	{LW} >0.000000 <50.000000	{gpc_0}*40.567492 >0.000000	{PHNaa}-0.065270	{DT}	@{WL}	
306	{StCho}-0.720128	{LW} >0.000000 <50.000000	{gpc_0}*1.324626 >0.000000	{PHNaa}-1.388509	{DT}	@{WL}	
307	{StCho}-0.723347	{LW} >0.000000 <50.000000	{gpc_0}*19.361695 >0.000000	{PHNaa}-0.059989	{DT}	@{WL}	
308	{StCho}-0.724706	{LW} >0.000000 <50.000000	{gpc_0}*0.816459 >0.000000	{PHNaa}+4.109092	{DT}	@{WL}	
309	{StCho}-0.726458	{LW} >0.000000 <50.000000	{gpc_0}*0.877486 >0.000000	{PHNaa}+0.245675	{DT}	@{WL}	
310	{StCho}-0.728920	{LW} >0.000000 <50.000000	{gpc_0}*36.200187 >0.000000	{PHNaa}+0.061481	{DT}	@{WL}	
311	{StCho}-0.731165	{LW} >0.000000 <50.000000	{gpc_0}*56.475017 >0.000000	{PHNaa}+0.037382	{DT}	@{WL}	
312	{StCho}-0.731427	{LW} >0.000000 <50.000000	{gpc_0}*7.637274 >0.000000	{PHNaa}+2.169211	{DT}	@{WL}	
313	{StCho}-0.732777	{LW} >0.000000 <50.000000	{gpc_0}*7.161454 >0.000000	{PHNaa}-0.400215	{DT}	@{WL}	
314	{StCho}-0.738929	{LW} >0.000000 <50.000000	{gpc_0}*39.007308 >0.000000	{PHNaa}+0.106958	{DT}	@{WL}	
315	{StCho}-0.740811	{LW} >0.000000 <50.000000	{gpc_0}*67.345518 >0.000000	{PHNaa}+0.147857	{DT}	@{WL}	
316	{StCho}-0.740902	{LW} >0.000000 <50.000000	{gpc_0}*5.128948 >0.000000	{PHNaa}-0.945356	{DT}	@{WL}	
317	{StCho}-0.743278	{LW} >0.000000 <50.000000	{gpc_0}*28.084802 >0.000000	{PHNaa}+0.044837	{DT}	@{WL}	
318	{StCho}-0.745176	{LW} >0.000000 <50.000000	{gpc_0}*6.481165 >0.000000	{PHNaa}-0.963416	{DT}	@{WL}	
319	{StCho}-0.748863	{LW} >0.000000 <50.000000	{gpc_0}*27.958315 >0.000000	{PHNaa}+0.162125	{DT}	@{WL}	
320	{StCho}-0.753189	{LW} >0.000000 <50.000000	{gpc_0}*1.139147 >0.000000	{PHNaa}+0.407859	{DT}	@{WL}	
321	{StCho}-0.755516	{LW} >0.000000 <50.000000	{gpc_0}*10.032493 >0.000000	{PHNaa}+4.402853	{DT}	@{WL}	
322	{StCho}-0.756856	{LW} >0.000000 <50.000000	{gpc_0}*5.172645 >0.000000	{PHNaa}-0.544141	{DT}	@{WL}	
323	{StCho}-0.757759	{LW} >0.000000 <50.000000	{gpc_0}*10.247022 >0.000000	{PHNaa}+2.333818	{DT}	@{WL}	
324	{StCho}-0.762596	{LW} >0.000000 <50.000000	{gpc_0}*2.611996 >0.000000	{PHNaa}+0.509273	{DT}	@{WL}	
325	{StCho}-0.763023	{LW} >0.000000 <50.000000	{gpc_0}*1.991515 >0.000000	{PHNaa}+1.750955	{DT}	@{WL}	
326	{StCho}-0.763176	{LW} >0.000000 <50.000000	{gpc_0}*3.737337 >0.000000	{PHNaa}-0.720110	{DT}	@{WL}	
327	{StCho}-0.764078	{LW} >0.000000 <50.000000	{gpc_0}*8.609103 >0.000000	{PHNaa}+3.460627	{DT}	@{WL}	
328	{StCho}-0.772039	{LW} >0.000000 <50.000000	{gpc_0}*43.912552 >0.000000	{PHNaa}+0.107490	{DT}	@{WL}	
329	{StCho}-0.778525	{LW} >0.000000 <50.000000	{gpc_0}*6.972001 >0.000000	{PHNaa}+0.122146	{DT}	@{WL}	
330	{StCho}-0.781305	{LW} >0.000000 <50.000000	{gpc_0}*24.182716 >0.000000	{PHNaa}+0.112486	{DT}	@{WL}	
331	{StCho}-0.785999	{LW} >0.000000 <50.000000	{gpc_0}*0.644283 >0.000000	{PHNaa}-1.351494	{DT}	@{WL}	
332	{StCho}-0.787053	{LW} >0.000000 <50.000000	{gpc_0}*12.940684 >0.000000	{PHNaa}+2.301601	{DT}	@{WL}	
333	{StCho}-0.787099	{LW} >0.000000 <50.000000	{gpc_0}*5.072989 >0.000000	{PHNaa}+4.162344	{DT}	@{WL}	
334	{StCho}-0.792312	{LW} >0.000000 <50.000000	{gpc_0}*2.771962 >0.000000	{PHNaa}+2.116125	{DT}	@{WL}	
335	{StCho}-0.793380	{LW} >0.000000 <50.000000	{gpc_0}*4.278610 >0.000000	{PHNaa}-1.378848	{DT}	@{WL}	
336	{StCho}-0.795767	{LW} >0.000000 <50.000000	{gpc_0}*6.842885 >0.000000	{PHNaa}+4.201771	{DT}	@{WL}	
337	{StCho}-0.796454	{LW} >0.000000 <50.000000	{gpc_0}*1.474909 >0.000000	{PHNaa}+0.161076	{DT}	@{WL}	
338	{StCho}-0.804440	{LW} >0.000000 <50.000000	{gpc_0}*0.849054 >0.000000	{PHNaa}+4.265030	{DT}	@{WL}	
339	{StCho}-0.805393	{LW} >0.000000 <50.000000	{gpc_0}*0.508841 >0.000000	{PHNaa}+0.146083	{DT}	@{WL}	
340	{StCho}-0.811046	{LW} >0.000000 <50.000000	{gpc_0}*2.100553 >0.000000	{PHNaa}+2.320427	{DT}	@{WL}	
341	{StCho}-0.819855	{LW} >0.000000 <50.000000	{gpc_0}*0.812760 >0.000000	{PHNaa}+4.043449	{DT}	@{WL}	
;pcho_N(CH3)3_a
342	{StCho}-0.022972	{LW} >0.000000 <50.000000	{pcho_0} >0.000000	{PHNaa}+0.063842	{DT}	@{WL}	
343	{StCho}-0.024633	{LW} >0.000000 <50.000000	{pcho_0}*0.168570 >0.000000	{PHNaa}+2.640713	{DT}	@{WL}	
344	{StCho}-0.025296	{LW} >0.000000 <50.000000	{pcho_0}*0.032726 >0.000000	{PHNaa}-0.825673	{DT}	@{WL}	
345	{StCho}-0.024737	{LW} >0.000000 <50.000000	{pcho_0}*0.143488 >0.000000	{PHNaa}+2.462106	{DT}	@{WL}	
346	{StCho}-0.025284	{LW} >0.000000 <50.000000	{pcho_0}*0.086674 >0.000000	{PHNaa}+4.488622	{DT}	@{WL}	
347	{StCho}-0.025032	{LW} >0.000000 <50.000000	{pcho_0}*0.149614 >0.000000	{PHNaa}+1.352478	{DT}	@{WL}	
348	{StCho}-0.025305	{LW} >0.000000 <50.000000	{pcho_0}*0.077124 >0.000000	{PHNaa}+3.425009	{DT}	@{WL}	
349	{StCho}-0.025721	{LW} >0.000000 <50.000000	{pcho_0}*0.141208 >0.000000	{PHNaa}+0.113597	{DT}	@{WL}	
;pcho_N(CH3)3_b
350	{StCho}-0.023156	{LW} >0.000000 <50.000000	{pcho_0}*1.449709 >0.000000	{PHNaa}+0.041846	{DT}	@{WL}	
351	{StCho}-0.025267	{LW} >0.000000 <50.000000	{pcho_0}*0.813435 >0.000000	{PHNaa}-0.072736	{DT}	@{WL}	
352	{StCho}-0.024547	{LW} >0.000000 <50.000000	{pcho_0}*0.027269 >0.000000	{PHNaa}+4.302594	{DT}	@{WL}	
353	{StCho}-0.024756	{LW} >0.000000 <50.000000	{pcho_0}*0.118910 >0.000000	{PHNaa}+2.668334	{DT}	@{WL}	
354	{StCho}-0.025352	{LW} >0.000000 <50.000000	{pcho_0}*0.707405 >0.000000	{PHNaa}+0.213842	{DT}	@{WL}	
355	{StCho}-0.024768	{LW} >0.000000 <50.000000	{pcho_0}*0.115816 >0.000000	{PHNaa}+2.709759	{DT}	@{WL}	
356	{StCho}-0.025689	{LW} >0.000000 <50.000000	{pcho_0}*0.550212 >0.000000	{PHNaa}+0.266186	{DT}	@{WL}	
