****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		474
SHIFT_UNITS		PPM
reference_frequency		2.972291e+08
chi_squared		3754.573
noise_STDEV_real		0.01906029
noise_STDEV_imag		0.01906029

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
59	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.089993 >0.000000	{PHCho}-0.841002	{DT}	@{WL}	
60	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.085752 >0.000000	{PHCho}-0.893569	{DT}	@{WL}	
61	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.029364 >0.000000	{PHCho}+1.905185	{DT}	@{WL}	
62	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.100781 >0.000000	{PHCho}+3.677316	{DT}	@{WL}	
63	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.091671 >0.000000	{PHCho}+1.995115	{DT}	@{WL}	
64	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.075593 >0.000000	{PHCho}-0.066382	{DT}	@{WL}	
65	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.008006 >0.000000	{PHCho}-1.143615	{DT}	@{WL}	
66	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.009278 >0.000000	{PHCho}+4.122166	{DT}	@{WL}	
;choline_N(CH3)3_b
67	{StCho}+0.000000	{LW} >0.000000 <50.000000	{choline_0}*1.249159 >0.000000	{PHCho}-0.000000	{DT}	@{WL}	
68	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.028212 >0.000000	{PHCho}+4.495431	{DT}	@{WL}	
69	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.283598 >0.000000	{PHCho}-0.080226	{DT}	@{WL}	
70	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.271164 >0.000000	{PHCho}-0.009434	{DT}	@{WL}	
71	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.040273 >0.000000	{PHCho}+3.098962	{DT}	@{WL}	
72	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.038607 >0.000000	{PHCho}+1.878347	{DT}	@{WL}	
73	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.033653 >0.000000	{PHCho}+2.924383	{DT}	@{WL}	
74	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.034798 >0.000000	{PHCho}+1.082800	{DT}	@{WL}	
75	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.088156 >0.000000	{PHCho}-1.118628	{DT}	@{WL}	
76	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.595456 >0.000000	{PHCho}-0.148325	{DT}	@{WL}	
77	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.507209 >0.000000	{PHCho}+0.005303	{DT}	@{WL}	
78	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.005182 >0.000000	{PHCho}+3.604467	{DT}	@{WL}	
79	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.048533 >0.000000	{PHCho}+1.776106	{DT}	@{WL}	
80	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.136802 >0.000000	{PHCho}+0.350674	{DT}	@{WL}	
81	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.003383 >0.000000	{PHCho}+2.693677	{DT}	@{WL}	
82	{StCho}-0.003836	{LW} >0.000000 <50.000000	{choline_0}*0.002140 >0.000000	{PHCho}-1.187094	{DT}	@{WL}	
;choline_1-CH2_2-CH2
83	{StCho}-0.222206	{LW} >0.000000 <50.000000	{choline_0}*0.001522 >0.000000	{PHCho}+1.286730	{DT}	@{WL}	
84	{StCho}-0.300533	{LW} >0.000000 <50.000000	{choline_0}*0.215707 >0.000000	{PHCho}+3.130165	{DT}	@{WL}	
85	{StCho}-0.300325	{LW} >0.000000 <50.000000	{choline_0}*0.015057 >0.000000	{PHCho}+1.151265	{DT}	@{WL}	
86	{StCho}-0.300793	{LW} >0.000000 <50.000000	{choline_0}*0.028331 >0.000000	{PHCho}-1.025637	{DT}	@{WL}	
87	{StCho}-0.311387	{LW} >0.000000 <50.000000	{choline_0}*0.138525 >0.000000	{PHCho}+1.095248	{DT}	@{WL}	
88	{StCho}-0.311336	{LW} >0.000000 <50.000000	{choline_0}*0.001714 >0.000000	{PHCho}-1.219569	{DT}	@{WL}	
89	{StCho}-0.317429	{LW} >0.000000 <50.000000	{choline_0}*0.232625 >0.000000	{PHCho}-0.061312	{DT}	@{WL}	
90	{StCho}-0.316929	{LW} >0.000000 <50.000000	{choline_0}*0.010243 >0.000000	{PHCho}+4.717311	{DT}	@{WL}	
91	{StCho}-0.317870	{LW} >0.000000 <50.000000	{choline_0}*0.025822 >0.000000	{PHCho}+3.802410	{DT}	@{WL}	
92	{StCho}-0.324301	{LW} >0.000000 <50.000000	{choline_0}*0.130774 >0.000000	{PHCho}-1.258562	{DT}	@{WL}	
93	{StCho}-0.324352	{LW} >0.000000 <50.000000	{choline_0}*0.020759 >0.000000	{PHCho}+1.449747	{DT}	@{WL}	
94	{StCho}-0.334657	{LW} >0.000000 <50.000000	{choline_0}*0.300519 >0.000000	{PHCho}+3.073624	{DT}	@{WL}	
95	{StCho}-0.334889	{LW} >0.000000 <50.000000	{choline_0}*0.006120 >0.000000	{PHCho}-0.115090	{DT}	@{WL}	
96	{StCho}-0.845322	{LW} >0.000000 <50.000000	{choline_0}*0.136040 >0.000000	{PHCho}+3.136501	{DT}	@{WL}	
97	{StCho}-0.854142	{LW} >0.000000 <50.000000	{choline_0}*0.137066 >0.000000	{PHCho}+3.175062	{DT}	@{WL}	
98	{StCho}-0.855691	{LW} >0.000000 <50.000000	{choline_0}*0.063706 >0.000000	{PHCho}+1.168190	{DT}	@{WL}	
99	{StCho}-0.862579	{LW} >0.000000 <50.000000	{choline_0}*0.123465 >0.000000	{PHCho}-0.004763	{DT}	@{WL}	
100	{StCho}-0.862775	{LW} >0.000000 <50.000000	{choline_0}*0.020973 >0.000000	{PHCho}+3.695939	{DT}	@{WL}	
101	{StCho}-0.864275	{LW} >0.000000 <50.000000	{choline_0}*0.077863 >0.000000	{PHCho}+1.280144	{DT}	@{WL}	
102	{StCho}-0.868614	{LW} >0.000000 <50.000000	{choline_0}*0.060364 >0.000000	{PHCho}-1.200906	{DT}	@{WL}	
103	{StCho}-0.871388	{LW} >0.000000 <50.000000	{choline_0}*0.118460 >0.000000	{PHCho}-0.013529	{DT}	@{WL}	
104	{StCho}-0.873312	{LW} >0.000000 <50.000000	{choline_0}*0.013850 >0.000000	{PHCho}-0.712629	{DT}	@{WL}	
105	{StCho}-0.873413	{LW} >0.000000 <50.000000	{choline_0}*0.013271 >0.000000	{PHCho}+1.160917	{DT}	@{WL}	
106	{StCho}-0.877445	{LW} >0.000000 <50.000000	{choline_0}*0.061029 >0.000000	{PHCho}-1.220802	{DT}	@{WL}	
107	{StCho}-0.879464	{LW} >0.000000 <50.000000	{choline_0}*0.106457 >0.000000	{PHCho}+3.109128	{DT}	@{WL}	
108	{StCho}-0.879803	{LW} >0.000000 <50.000000	{choline_0}*0.028639 >0.000000	{PHCho}-0.460250	{DT}	@{WL}	
109	{StCho}-0.880735	{LW} >0.000000 <50.000000	{choline_0}*0.021864 >0.000000	{PHCho}+1.570711	{DT}	@{WL}	
110	{StCho}-0.886236	{LW} >0.000000 <50.000000	{choline_0}*0.010971 >0.000000	{PHCho}+0.365718	{DT}	@{WL}	
111	{StCho}-0.886337	{LW} >0.000000 <50.000000	{choline_0}*0.013241 >0.000000	{PHCho}+4.096289	{DT}	@{WL}	
112	{StCho}-0.888287	{LW} >0.000000 <50.000000	{choline_0}*0.110845 >0.000000	{PHCho}+3.080811	{DT}	@{WL}	
113	{StCho}-0.896879	{LW} >0.000000 <50.000000	{choline_0}*0.023511 >0.000000	{PHCho}-0.777320	{DT}	@{WL}	
114	{StCho}-0.897339	{LW} >0.000000 <50.000000	{choline_0}*0.008284 >0.000000	{PHCho}+2.046194	{DT}	@{WL}	
115	{StCho}-0.975467	{LW} >0.000000 <50.000000	{choline_0}*0.000863 >0.000000	{PHCho}+1.639858	{DT}	@{WL}	
;myoinositol
116	{SMyoX}	{LW} >0.000000 <50.000000	{myoinositol_0} >0.000000	{PHMyo}	{DT}	@{WL}	
117	{SMyoX}-0.039114	{LW} >0.000000 <50.000000	{myoinositol_0}*1.758249 >0.000000	{PHMyo}+0.846731	{DT}	@{WL}	
118	{SMyoX}-0.039424	{LW} >0.000000 <50.000000	{myoinositol_0}*0.999291 >0.000000	{PHMyo}-0.184136	{DT}	@{WL}	
119	{SMyoX}-0.041090	{LW} >0.000000 <50.000000	{myoinositol_0}*1.009835 >0.000000	{PHMyo}-0.149263	{DT}	@{WL}	
120	{SMyoX}-0.087660	{LW} >0.000000 <50.000000	{myoinositol_0}*78.575065 >0.000000	{PHMyo}+0.180581	{DT}	@{WL}	
121	{SMyoX}-0.088662	{LW} >0.000000 <50.000000	{myoinositol_0}*32.945712 >0.000000	{PHMyo}+1.284820	{DT}	@{WL}	
122	{SMyoX}-0.116603	{LW} >0.000000 <50.000000	{myoinositol_0}*15.939155 >0.000000	{PHMyo}-0.830788	{DT}	@{WL}	
123	{SMyoX}-0.116784	{LW} >0.000000 <50.000000	{myoinositol_0}*16.803828 >0.000000	{PHMyo}+4.620663	{DT}	@{WL}	
124	{SMyoX}-0.118806	{LW} >0.000000 <50.000000	{myoinositol_0}*13.661336 >0.000000	{PHMyo}+1.778840	{DT}	@{WL}	
125	{SMyoX}-0.119241	{LW} >0.000000 <50.000000	{myoinositol_0}*143.937674 >0.000000	{PHMyo}-0.077538	{DT}	@{WL}	
126	{SMyoX}-0.119147	{LW} >0.000000 <50.000000	{myoinositol_0}*3.147665 >0.000000	{PHMyo}+3.194652	{DT}	@{WL}	
127	{SMyoX}-0.121507	{LW} >0.000000 <50.000000	{myoinositol_0}*6.038433 >0.000000	{PHMyo}+2.872263	{DT}	@{WL}	
128	{SMyoX}-0.121689	{LW} >0.000000 <50.000000	{myoinositol_0}*8.847513 >0.000000	{PHMyo}-0.572364	{DT}	@{WL}	
129	{SMyoX}-0.149414	{LW} >0.000000 <50.000000	{myoinositol_0}*52.546486 >0.000000	{PHMyo}+2.009357	{DT}	@{WL}	
130	{SMyoX}-0.150653	{LW} >0.000000 <50.000000	{myoinositol_0}*148.624135 >0.000000	{PHMyo}+0.760865	{DT}	@{WL}	
131	{SMyoX}-0.197145	{LW} >0.000000 <50.000000	{myoinositol_0}*1.528362 >0.000000	{PHMyo}+0.730692	{DT}	@{WL}	
132	{SMyoX}-0.199080	{LW} >0.000000 <50.000000	{myoinositol_0}*3.638809 >0.000000	{PHMyo}+0.473740	{DT}	@{WL}	
133	{SMyoX}-0.207707	{LW} >0.000000 <50.000000	{myoinositol_0}*2.788227 >0.000000	{PHMyo}+0.098333	{DT}	@{WL}	
134	{SMyoX}-0.229694	{LW} >0.000000 <50.000000	{myoinositol_0}*6.971554 >0.000000	{PHMyo}+0.943198	{DT}	@{WL}	
135	{SMyoX}-0.238619	{LW} >0.000000 <50.000000	{myoinositol_0}*1.516143 >0.000000	{PHMyo}+0.204954	{DT}	@{WL}	
136	{SMyoX}-0.240134	{LW} >0.000000 <50.000000	{myoinositol_0}*1.664332 >0.000000	{PHMyo}+0.117926	{DT}	@{WL}	
137	{SMyoX}-0.348285	{LW} >0.000000 <50.000000	{myoinositol_0}*190.403830 >0.000000	{PHMyo}+3.725299	{DT}	@{WL}	
138	{SMyoX}-0.349191	{LW} >0.000000 <50.000000	{myoinositol_0}*155.050334 >0.000000	{PHMyo}+0.377110	{DT}	@{WL}	
139	{SMyoX}-0.357782	{LW} >0.000000 <50.000000	{myoinositol_0}*154.171658 >0.000000	{PHMyo}+2.263027	{DT}	@{WL}	
140	{SMyoX}-0.358923	{LW} >0.000000 <50.000000	{myoinositol_0}*157.640133 >0.000000	{PHMyo}+0.052706	{DT}	@{WL}	
141	{SMyoX}-0.382356	{LW} >0.000000 <50.000000	{myoinositol_0}*477.731804 >0.000000	{PHMyo}+3.751733	{DT}	@{WL}	
142	{SMyoX}-0.391858	{LW} >0.000000 <50.000000	{myoinositol_0}*591.361558 >0.000000	{PHMyo}+2.179689	{DT}	@{WL}	
143	{SMyoX}-0.393388	{LW} >0.000000 <50.000000	{myoinositol_0}*18.356633 >0.000000	{PHMyo}+2.149257	{DT}	@{WL}	
144	{SMyoX}-0.437635	{LW} >0.000000 <50.000000	{myoinositol_0}*602.312707 >0.000000	{PHMyo}+0.008528	{DT}	@{WL}	
145	{SMyoX}-0.468498	{LW} >0.000000 <50.000000	{myoinositol_0}*462.790838 >0.000000	{PHMyo}+0.286594	{DT}	@{WL}	
146	{SMyoX}-0.471155	{LW} >0.000000 <50.000000	{myoinositol_0}*358.879839 >0.000000	{PHMyo}+0.261980	{DT}	@{WL}	
147	{SMyoX}-0.501949	{LW} >0.000000 <50.000000	{myoinositol_0}*178.450434 >0.000000	{PHMyo}+4.066068	{DT}	@{WL}	
148	{SMyoX}-0.502164	{LW} >0.000000 <50.000000	{myoinositol_0}*147.629660 >0.000000	{PHMyo}+2.664245	{DT}	@{WL}	
149	{SMyoX}-0.895965	{LW} >0.000000 <50.000000	{myoinositol_0}*203.406499 >0.000000	{PHMyo}+1.602704	{DT}	@{WL}	
150	{SMyoX}-0.896113	{LW} >0.000000 <50.000000	{myoinositol_0}*19.564407 >0.000000	{PHMyo}+0.301065	{DT}	@{WL}	
151	{SMyoX}-0.905557	{LW} >0.000000 <50.000000	{myoinositol_0}*372.025512 >0.000000	{PHMyo}+0.211991	{DT}	@{WL}	
152	{SMyoX}-0.905846	{LW} >0.000000 <50.000000	{myoinositol_0}*206.812335 >0.000000	{PHMyo}-0.167543	{DT}	@{WL}	
153	{SMyoX}-0.915088	{LW} >0.000000 <50.000000	{myoinositol_0}*74.458455 >0.000000	{PHMyo}-1.085195	{DT}	@{WL}	
154	{SMyoX}-0.915219	{LW} >0.000000 <50.000000	{myoinositol_0}*71.825759 >0.000000	{PHMyo}-0.711241	{DT}	@{WL}	
155	{SMyoX}-0.915312	{LW} >0.000000 <50.000000	{myoinositol_0}*108.768610 >0.000000	{PHMyo}+4.643477	{DT}	@{WL}	
;alanine
156	{SMyoX}+1.693836	{LW} >0.000000 <50.000000	{alanine_0} >0.000000	{PHNaa}+2.315569	{DT}	@{WL}	
157	{SMyoX}+1.669498	{LW} >0.000000 <50.000000	{alanine_0}*0.578393 >0.000000	{PHNaa}-2.115176	{DT}	@{WL}	
158	{SMyoX}-0.589980	{LW} >0.000000 <50.000000	{alanine_0}*0.262056 >0.000000	{PHNaa}-0.542363	{DT}	@{WL}	
159	{SMyoX}-0.614316	{LW} >0.000000 <50.000000	{alanine_0}*0.733874 >0.000000	{PHNaa}+1.344083	{DT}	@{WL}	
160	{SMyoX}-0.638661	{LW} >0.000000 <50.000000	{alanine_0}*0.759297 >0.000000	{PHNaa}+3.255314	{DT}	@{WL}	
161	{SMyoX}-0.662998	{LW} >0.000000 <50.000000	{alanine_0}*0.249588 >0.000000	{PHNaa}-1.089601	{DT}	@{WL}	
;d-glucose-alpha
162	{SMyoX}-0.170094	{LW} >0.000000 <50.000000	{d-glucose-alpha_0} >0.000000	{PHNaa}+3.719482	{DT}	@{WL}	
163	{SMyoX}-0.201486	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*0.532957 >0.000000	{PHNaa}+3.052619	{DT}	@{WL}	
164	{SMyoX}-0.203795	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*2.969001 >0.000000	{PHNaa}+0.466420	{DT}	@{WL}	
165	{SMyoX}-0.213339	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*59.223926 >0.000000	{PHNaa}-1.156904	{DT}	@{WL}	
166	{SMyoX}-0.215447	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*5.636937 >0.000000	{PHNaa}-0.584997	{DT}	@{WL}	
167	{SMyoX}-0.235056	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*2.294103 >0.000000	{PHNaa}-0.021871	{DT}	@{WL}	
168	{SMyoX}-0.244750	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*120.266280 >0.000000	{PHNaa}-0.804436	{DT}	@{WL}	
169	{SMyoX}-0.245613	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*72.865736 >0.000000	{PHNaa}-1.112741	{DT}	@{WL}	
170	{SMyoX}-0.245711	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*10.526947 >0.000000	{PHNaa}+3.909502	{DT}	@{WL}	
171	{SMyoX}-0.246056	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*5.340486 >0.000000	{PHNaa}-1.946477	{DT}	@{WL}	
172	{SMyoX}-0.246806	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*4.547971 >0.000000	{PHNaa}+0.037223	{DT}	@{WL}	
173	{SMyoX}-0.255560	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*6.284582 >0.000000	{PHNaa}-1.704262	{DT}	@{WL}	
174	{SMyoX}-0.275551	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*28.347725 >0.000000	{PHNaa}+0.056507	{DT}	@{WL}	
175	{SMyoX}-0.277308	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*8.248706 >0.000000	{PHNaa}+3.549495	{DT}	@{WL}	
176	{SMyoX}-0.277060	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.189119 >0.000000	{PHNaa}-2.210312	{DT}	@{WL}	
177	{SMyoX}-0.277514	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*33.809467 >0.000000	{PHNaa}-0.431899	{DT}	@{WL}	
178	{SMyoX}-0.287003	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*7.450607 >0.000000	{PHNaa}-0.846318	{DT}	@{WL}	
179	{SMyoX}-0.288969	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.045143 >0.000000	{PHNaa}+0.593048	{DT}	@{WL}	
180	{SMyoX}-0.320448	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*2.507831 >0.000000	{PHNaa}+0.935107	{DT}	@{WL}	
181	{SMyoX}-0.346816	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*99.677624 >0.000000	{PHNaa}+3.328438	{DT}	@{WL}	
182	{SMyoX}-0.359471	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*120.330029 >0.000000	{PHNaa}+1.184539	{DT}	@{WL}	
183	{SMyoX}-0.367690	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*0.439291 >0.000000	{PHNaa}+3.641093	{DT}	@{WL}	
184	{SMyoX}-0.378964	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*113.565021 >0.000000	{PHNaa}+3.693499	{DT}	@{WL}	
185	{SMyoX}-0.391660	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*94.261230 >0.000000	{PHNaa}+1.189288	{DT}	@{WL}	
186	{SMyoX}-0.520188	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*147.374734 >0.000000	{PHNaa}-1.350633	{DT}	@{WL}	
187	{SMyoX}-0.552106	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*164.176452 >0.000000	{PHNaa}-0.934435	{DT}	@{WL}	
188	{SMyoX}-0.551641	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*12.417704 >0.000000	{PHNaa}+0.218024	{DT}	@{WL}	
189	{SMyoX}-0.561752	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*30.249593 >0.000000	{PHNaa}+1.811433	{DT}	@{WL}	
190	{SMyoX}-0.564290	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*30.087325 >0.000000	{PHNaa}+3.572788	{DT}	@{WL}	
191	{SMyoX}-0.573448	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*11.994184 >0.000000	{PHNaa}+1.871231	{DT}	@{WL}	
192	{SMyoX}-0.583887	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*167.302170 >0.000000	{PHNaa}-0.371925	{DT}	@{WL}	
193	{SMyoX}-0.584092	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*105.989788 >0.000000	{PHNaa}+0.310192	{DT}	@{WL}	
194	{SMyoX}-0.603708	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*26.223610 >0.000000	{PHNaa}-2.076652	{DT}	@{WL}	
195	{SMyoX}-0.604453	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*2.389090 >0.000000	{PHNaa}+0.234612	{DT}	@{WL}	
196	{SMyoX}-0.604875	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*45.948998 >0.000000	{PHNaa}+3.074675	{DT}	@{WL}	
197	{SMyoX}-0.614181	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*35.195740 >0.000000	{PHNaa}-1.492557	{DT}	@{WL}	
198	{SMyoX}-0.624798	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*73.453888 >0.000000	{PHNaa}-1.377783	{DT}	@{WL}	
199	{SMyoX}-0.625877	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*64.161235 >0.000000	{PHNaa}-0.259953	{DT}	@{WL}	
200	{SMyoX}-0.647740	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*92.827101 >0.000000	{PHNaa}-1.603787	{DT}	@{WL}	
201	{SMyoX}-0.652024	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*55.356781 >0.000000	{PHNaa}+1.042188	{DT}	@{WL}	
202	{SMyoX}-0.658218	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*15.522233 >0.000000	{PHNaa}+0.420765	{DT}	@{WL}	
203	{SMyoX}-0.659601	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*65.116610 >0.000000	{PHNaa}-1.657946	{DT}	@{WL}	
204	{SMyoX}-0.662488	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*51.423777 >0.000000	{PHNaa}+1.851951	{DT}	@{WL}	
205	{SMyoX}-0.664747	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*35.110275 >0.000000	{PHNaa}+3.854763	{DT}	@{WL}	
206	{SMyoX}-0.669907	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*33.195560 >0.000000	{PHNaa}+1.464937	{DT}	@{WL}	
207	{SMyoX}-0.674185	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*16.237027 >0.000000	{PHNaa}+0.680868	{DT}	@{WL}	
208	{SMyoX}-0.679837	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*65.358278 >0.000000	{PHNaa}+3.867001	{DT}	@{WL}	
209	{SMyoX}-0.684974	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*78.268924 >0.000000	{PHNaa}+3.702186	{DT}	@{WL}	
210	{SMyoX}-0.699764	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*29.307461 >0.000000	{PHNaa}+1.944427	{DT}	@{WL}	
211	{SMyoX}-0.700175	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*46.167790 >0.000000	{PHNaa}-1.853055	{DT}	@{WL}	
212	{SMyoX}-0.700186	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*52.972049 >0.000000	{PHNaa}+3.497295	{DT}	@{WL}	
213	{SMyoX}-0.704747	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*42.865416 >0.000000	{PHNaa}+2.390348	{DT}	@{WL}	
214	{SMyoX}-0.704898	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*50.586946 >0.000000	{PHNaa}-0.563284	{DT}	@{WL}	
215	{SMyoX}-0.705326	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*20.300528 >0.000000	{PHNaa}+3.029205	{DT}	@{WL}	
216	{SMyoX}-0.748479	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*3.894186 >0.000000	{PHNaa}-0.616198	{DT}	@{WL}	
;glycine
217	{SMyoX}-0.399696	{LW} >0.000000 <50.000000	{glycine_0} >0.000000	{PHNaa}-0.832118	{DT}	@{WL}	
;peth
218	{SMyoX}+0.031575	{LW} >0.000000 <50.000000	{peth_0} >0.000000	{PHNaa}-2.083061	{DT}	@{WL}	
219	{SMyoX}-0.050598	{LW} >0.000000 <50.000000	{peth_0}*286.541599 >0.000000	{PHNaa}+2.413196	{DT}	@{WL}	
220	{SMyoX}-0.050426	{LW} >0.000000 <50.000000	{peth_0}*13.976289 >0.000000	{PHNaa}-1.315139	{DT}	@{WL}	
221	{SMyoX}-0.061131	{LW} >0.000000 <50.000000	{peth_0}*160.907017 >0.000000	{PHNaa}+0.410662	{DT}	@{WL}	
222	{SMyoX}-0.060855	{LW} >0.000000 <50.000000	{peth_0}*5.606920 >0.000000	{PHNaa}-0.541063	{DT}	@{WL}	
223	{SMyoX}-0.067336	{LW} >0.000000 <50.000000	{peth_0}*332.747931 >0.000000	{PHNaa}-0.834699	{DT}	@{WL}	
224	{SMyoX}-0.066884	{LW} >0.000000 <50.000000	{peth_0}*9.025659 >0.000000	{PHNaa}-2.214053	{DT}	@{WL}	
225	{SMyoX}-0.067775	{LW} >0.000000 <50.000000	{peth_0}*10.135313 >0.000000	{PHNaa}+2.224011	{DT}	@{WL}	
226	{SMyoX}-0.073916	{LW} >0.000000 <50.000000	{peth_0}*6.998363 >0.000000	{PHNaa}+3.591703	{DT}	@{WL}	
227	{SMyoX}-0.074162	{LW} >0.000000 <50.000000	{peth_0}*170.463793 >0.000000	{PHNaa}-1.965276	{DT}	@{WL}	
228	{SMyoX}-0.074419	{LW} >0.000000 <50.000000	{peth_0}*13.044138 >0.000000	{PHNaa}-0.727823	{DT}	@{WL}	
229	{SMyoX}-0.084361	{LW} >0.000000 <50.000000	{peth_0}*353.975597 >0.000000	{PHNaa}+2.386997	{DT}	@{WL}	
230	{SMyoX}-0.084310	{LW} >0.000000 <50.000000	{peth_0}*9.779082 >0.000000	{PHNaa}-1.109167	{DT}	@{WL}	
231	{SMyoX}-0.166234	{LW} >0.000000 <50.000000	{peth_0}*1.130475 >0.000000	{PHNaa}-1.104754	{DT}	@{WL}	
232	{SMyoX}-0.739975	{LW} >0.000000 <50.000000	{peth_0}*0.616630 >0.000000	{PHNaa}-1.632229	{DT}	@{WL}	
233	{SMyoX}-0.797669	{LW} >0.000000 <50.000000	{peth_0}*71.060539 >0.000000	{PHNaa}+2.276228	{DT}	@{WL}	
234	{SMyoX}-0.799438	{LW} >0.000000 <50.000000	{peth_0}*71.106213 >0.000000	{PHNaa}+2.276284	{DT}	@{WL}	
235	{SMyoX}-0.801207	{LW} >0.000000 <50.000000	{peth_0}*71.138518 >0.000000	{PHNaa}+2.276466	{DT}	@{WL}	
236	{SMyoX}-0.807866	{LW} >0.000000 <50.000000	{peth_0}*34.229716 >0.000000	{PHNaa}+0.361410	{DT}	@{WL}	
237	{SMyoX}-0.809636	{LW} >0.000000 <50.000000	{peth_0}*34.241372 >0.000000	{PHNaa}+0.360874	{DT}	@{WL}	
238	{SMyoX}-0.811407	{LW} >0.000000 <50.000000	{peth_0}*34.243415 >0.000000	{PHNaa}+0.360394	{DT}	@{WL}	
239	{SMyoX}-0.815154	{LW} >0.000000 <50.000000	{peth_0}*101.100039 >0.000000	{PHNaa}-0.690924	{DT}	@{WL}	
